id,text,stress_level,source_type,source_name,source_url,source_record_id,original_label,label_mapping_rule,language,date_collected,collector,labeler,review_status,notes
scraped_00082,"Co-worker started working on one of my tasks, and I am furious and scared. I am working in an average sized team (around 15 members). We all work in Sprints So, there are 2-3 tasks assigned to me. I usually spend time on 1 task, but when I have to either take another task on priority when I have been asked to do another task when I have a dependancy on someone, to get some work done. Recently, I was doing a Task (let's say Task 1). Someone (let's say Mr. X) was dependant on me, to complete his task. But, I was tasked with Task 2 on priority by a senior member of my team. So, I stopped Task 1 , and worked on Task 2. Then, I came back to do Task 1 and was almost done. I was fixing some errors. Mr. X came to me asking on updates. I said that I am mostly done, and would be able to finish it soon. In our stand-up call, I came to know that Mr. X and another colleague (say, Mr. Y) were working together to finish Task 1. Right now, I am very furious and scared because of a few reasons Mr. X and Mr. Y are very much liked by the client and they have a good name around the team neither one bothered to tell me that they are working on my task. So, I would have focused on some other work. Mr. Y is junior member, but he often tries to steal the spotlight. Sometimes, he will say things that are not technically possible (to the client). The client will agree, and some of us have to waste time, only to come to the conclusion that it is not doable. I expect that at least he should discuss with the team first, before the meeting with the client. Mr. X and Y talk a lot unnecessarily, and explain stuff no one asks. Sometimes I feel like, Mr. X and Mr. Y are just trying to show that they have good knowledge, and sometimes, try to either repeat someone else (including me) or try to undermine (knowingly or unknowingly, I don't know) in front of the team. Mr. Y is older than me, in the project. Although, I have previous experiences, I am fairly newer to the project than Mr. Y Even though, client, my manager, the senior member are all aware that I am good at my work. But, I feel like, Mr. X and Mr. Y hijacked my work. If Mr. X or Y had no other task, they could have taken up other tasks. I believe it was unprofessional. Also, the reason that I was spending so much time on Task 1 was because Mr. X had a misconception of a work related fundamental (although, he has good experience and knowledge overall), and even though I knew that he was wrong, I didn't correct him, rather tried to work on it to prove him wrong. Because, I felt like he has an ego. Like, from his talks and all, I feel like, his ego will be hurt, if I try to explain something. But, for some reason, Mr. X is more trusted on Mr. Y. What I fear the most is, the client will assume that I dont know how to do my work, even when I was doing my work. And it will look bad, in front of my manager. What should I do ? P.S. - I dont care about the task being taken away. I have done it too. I am furious because I wasnt informed, and was blind-sided. Edit 2- By the end of the day, I had completed Task 2, and was almost done with Task 1. I was fixing some errors, because of some test cases which failed. The same test cases were not tested by Mr. X and Mr. Y (as evident from the scrum call). When we completed the work, both Mr. (X and Y) and me, had the exact same approach. So, I was already fulfilled with my work. My cause of concern is that, we have been repeatedly warned to take the Sprint board seriously, because the senior management has been very focused on it. And if someone had asked, ""Why were you working on the same task, that Mr. X and Y were working"", I would not have any answer.",Low,online_scraping_api,Stack Exchange API,https://workplace.stackexchange.com/questions/200387/co-worker-started-working-on-one-of-my-tasks-and-i-am-furious-and-scared,200387,workplace:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00083,"Does it make sense to list Ph.D.-level coursework in industry-focused CV?. I recently defended my Ph.D. dissertation (Information Systems) and now it's time to apply for some positions. While I would love to stay in academia, my current highest priority is to find a good job in IT and/or management consulting. Since I've designed my coursework with partial industry (consulting) focus in mind, most of the courses that I've taken during my Ph.D. program are very relevant to potential work in a consulting environment. I've read this related question , but it has only academic focus, hence my question. Currently I'm working on converting my former resume into two CV variants: one, focused on industry/consulting (updated and improved resume), and another, focused on academia (CV per se). My strategy is to include (mention) the relevant (practically, full) Ph.D.-level coursework into the industry/consulting CV variant and exclude that information from the academic one. What do you think of this strategy? Also, I'm interested whether it is beneficial to include my master's level coursework into the industry-focused CV. Any other advice and suggestions will be greatly appreciated.",Low,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/44301/does-it-make-sense-to-list-ph-d-level-coursework-in-industry-focused-cv,44301,academia:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00084,"Pessimistic with direction of academia-industry project. I am a recent fresh graduate who came from math and physics. Recently ( The project I am working on right now is in the area of air traffic. I report to a fellow (academic title) who comes from industry who is only focused on research in operations/ convincing stakeholders and sponsors. Research because everything he proposes and investigates are qualitative and conceptual without any justifications with mathematics in an area which presumably requires mathematical models to validate ideas. Granted that I have been in this role for 1) I believed I was overpromised. I was promised that I would be working alongside professors to develop new mathematical models for air traffic. It turns out I am the only person from math and physics. The rest are from engineering or industrial design field. 2) Much of my time would be involved with producing white papers and policy recommendations for management of future air traffic 3) I am pushed to pursue a PhD (comes with scholarship) which, with internal discussion, would allow me to move into a PhD program even with an average BSc grades since the director of the research institute is the PI for the PhD program. However , my thesis would have to be in the area of air traffic. My interest is in Abstract Algebra, Topology and Quantum mechanics and I'll like to pursue this in a year or two time when I return back to University. 4) The fellow I report too is really a project manager in disguise. Every discussions with him mainly revolves around stakeholder expectations and targeted objectives. A good case scenario is this: He engages a visiting scholar who has done a PhD thesis in air traffic modelling, look to see how the idea in the thesis could be extended to specific circumstances (without much modification to the mathematical model in the thesis) for national interest before suggesting a feasibility write up on why this works. From here, it is already obvious that nothing of substance could be published in respectable journals. I am afraid that my current research role will not provide me with a stronger exposure to math or physics in the fundamental sense. What is the best course of action?",Low,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/108128/pessimistic-with-direction-of-academia-industry-project,108128,academia:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00085,"How does working with other people in math actually look like?. I'm about to finish an undergraduate degree in mathematics, and I want to do research in mathematics, so naturally I'm looking into postgraduate study options. I'm quite stressed about this, and I was thinking about what I want in an institution to continue my studies, and I came to the conclusion that all I want is a sufficient stipend and freedom from major hurdles. The issue is, I look around me and see people having collaborations and talking to each other, and none of that is happening to me. My experience with talking to people about math is full of experiences like: Professor presents a concept in class. I ask a question about it, and he says he doesn't know and will look it up and tell me. This never happens. I eventually research the topic and manage to figure out on my own, and it's not hard. This one has happened 3 or 4 times. I'm taking a graduate level class and the evaluation is an open ended assignment, and after completing it the professor tells me mine was the best in class, and tells me she wants to talk to me about it later. This never happens. I think of an elementary problem, and an idea to solve it. I think the idea looks promising, and mention it to a professor who does research in the area. He tells me it's interesting and encourages me to look into open problems, but doesn't give me any sources to read or mention it ever again. I have an undergraduate project to study a topic under the supervision of a professor. I'm supposed to present what I've studied to the supervisor once a week, and by the time I've covered the basics and advanced on to things that he doesn't know, the advisor looks clearly disinterested and doesn't notice when I make errors. I have another project like above with another supervisor. He is more interested than the previous one, but often insults me saying things like ""I'm happy you're finally going to learn some mathematics"" and telling me his other students are better than me. A classmate and I decide to study together, usually before a test. We ask each other to solve some exercises we weren't able to do by ourselves, and I'm able to solve some of theirs, but they aren't able to solve any of mine. They aren't ever interested in discussing math in other contexts. I ask a question in class, usually about the intuition behind a certain object. The professor gives a curt and unhelpful response. I eventually manage to figure it out reading a book or watching a lecture on youtube. I notice that the professor obviously knew how to give a good answer but chose not to for some reason. I attend a conference in a prestigious university far away with lots of famous mathematicians. I can't understand any of the talks, and while I manage to have good conversations with some of the people there, none of them are actually about math. To me, mathematics has always been a thing that has happened between me and a book or a computer. I have an article published with a novel proof of a classical result, and when that happened I was incredibly happy, and I want to feel that more times. I really do love math, but to me academia is little more than an someone who is willing to pay me to do research. This makes me concerned. I feel like other people are getting opportunities to collaborate with each other that I'm not getting for some reason that I can't understand. It isn't any of the obvious reasons you might imagine, my grades are ""excellent"" according to everyone who has opined, I got grants that only a small minority of students get, and my professors and classmates often praise me. Even that professor who said I didn't know any mathematics said in a recommendation letter (which I had to see for bureaucratic reasons) that I was ""the best student [he] met in [his] carreer"". The immediate decision I have to take is whether I want to go to the university that will give me a PhD for the least amount of effort, or if I want to take more conventional considerations into account. For example, I'm considering choosing a PhD advisor who I know will be absent all of the time. But deeper than that, I feel like I need to understand what is going wrong, and whether I can (or want to) fix it.",Medium,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/191307/how-does-working-with-other-people-in-math-actually-look-like,191307,academia:concerned about grades,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00086,"I witnessed massive cases of corruption and cheating in my university. Now what?. I have dedicated four years of my life in a journey at a so-called ""respectable"" university in the Middle East as an undergraduate student pursuing my degree. In this journey, a period equivalent to half of my time spent in the university had arrived whereby unrest and protest coupled with surge in COVID cases saw our classes shift towards online learning and online exams. It was during this period that I got to encounter countless cases of cheating and corruption among my colleagues mainly during online exams. I offer four main cases of far-fetched cheating: In my Calculus III and IV courses, I recorded approximately 120 students cheating via WhatsApp groups by sending each other snapshots of the exam questions. Other than the de facto method of obtaining answers to assignment questions from experts (Chegg), I have a huge amount of evidence that students hired academic professionals who would complete semester-long projects for them in exchange for adequate amount of money (and final year projects!) The department I am enrolled in during my undergraduate studies allows for junior/senior undergraduates to take part in undergraduate research with professors who are working with PhD students. I had two individuals (who also took part in mass cheating during exams) asking me and even attempting to bribe me to do their research tasks. Four students openly boasted about hiring experts to sit and do GRE exam for them (during lockdown period) For (1) I sent an email to the coordinator of the course showing them all the evidence needed, for which I received a reply with an encouraging note from the coordinate vowing that they will investigate the matter. Eventually, nothing really happened and no one was disciplined. For (2) I received a response in one instance from my instructor telling me that no cheating was eventually concluded and that all the projects were graded fairly. In other instances I did not receive a response at all. For (4) I don't have anything other than confessions plainly stated. Regarding (3) the only reason why I didn't report to the professor is due to what any honest student fears mostly about, which is developing personal feuds with other students that could escalate into being kicked out from their jock-dominated-social environment, i.e., forced isolation. I must note that my country is facing a financial crisis and so my university is having a financial burden and sinking slowly. Thus, most students are dependent on financial aid that can be tossed off if a student fails or performs poorly in a course. This type of fear gives ground for individuals to rely on others to do their work or hire tutors for a couple of bucks to accomplish their work and research. This increases their boldness and pushes them to cheat more and more on an unprecedented scale. The sad part is that professors are also affected by this financial burden and so they are embedded to their research work so much that the rope that connects a professor's support to a concerned undergraduate is cut as it is apparent that professors just ""want to get the job done"" and they have no time for us. Therefore, no professor seems to be taking any complaint from a student seriously. Question 1: How should a student go on to address issues of cheating if instructors are unwilling to take these issue seriously? Question 2: How should a student willing to disclose evidence of cheating handle the possible repercussions involving a social pressure exhibited by these cheating students towards the honest student? I have personally developed mental health problems due to this issue and I lost motivation to study or look at my classmates as human beings. I personally am still in a state of shock knowing that cheaters got away with it (GRE!!!) in a period of 2 years and are now currently pursuing their graduate studies in top European and US universities or working in top industrial companies. This has led me to develop a grudge against my university as I feel that my university's poor response to cheating was a personal attack on me and many hardworking students.",Medium,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/188104/i-witnessed-massive-cases-of-corruption-and-cheating-in-my-university-now-what,188104,academia:concerned about grades,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00087,"How to find math grad programs with lower admission standards?. My apologies if this question has been asked before. I found some that were similar, but the advice offered addressed mid- to upper-tier schools, and the tools/rankings didn't seem to fit what I was looking for very well. I'm also sorry if this post is super long or comes off as mopey. I'm an undergrad in mathematics. Recent events mean that I unexpectedly must graduate at the end of the upcoming school year. I hoped to take yet another year after, so as to have the best shot possible at getting into a Ph.D. program. That said, I still hope to try and get in somewhere. Unfortunately I don't have a very strong case for application. Looking into how competitive math Ph.D. and masters' programs are has left me feeling in genuine crisis about my life goals. I'll put my academic details at the bottom of this post for anyone who wants to look them over to give any kind of advice. But mainly I have one question: How might I go about finding mathematics graduate programs that are ""easier"" to get into? I've seen the AMS website for grad programs, but unless I'm missing something it's mainly just summaries. Then there's PHDs.org , which allows sorting by a couple different criteria that conceivably might correlate with acceptance standards, but not to an extent that I'd base such an important decision on them. These are the only resources I've come across. I suppose this just isn't a readily answerable question. With small pools of applicants and a lot of factors coming in to play, I know you can't rank this very clearly. But all the same: Some programs are harder to get into than others, and I need to find a few that are not that. Thanks a ton for anything anyone might share! Here are the details about me and my academics: Firstly I have indeed given thought to what would be a good fit for me. I'm drawn to two particular subjects (dynamical systems, harmonic analysis) and harbor well-developed opinions on where I'd like to be geographically. But I would give up most anything, to just keep studying math. My big worry is my GPA: Mine is at ~3.2, a bit higher for math-specific. I'm especially concerned about how my transcript looks chronologically. It comes off like the only time I do well is when I'm not attempting university level work: I dropped out after a single very poor (~2.9) year at my first institution. Two years later I returned to community college and earned a 4.0 for the year before transferring. I kept up the A grades during fall- and winter-quarter at my current school, but around then experienced severe trauma and let everything slip: That spring term I got a C- in 400-level (first-year graduate) linear algebra, and needlessly withdrew from my other 400-level math course. I had mixed A/B grades the year after, including another (also pointless) withdrawal. After a year of psychiatry I feel I can definitely do well again. But I'll only have this coming fall quarter (maybe winter?) to show for it on applications. After GPA, here are my other credentials: Good lower-level math: Core requirements completed with A's: LinAlg, vector calc (retaken), analysis, proofs. B- in discrete math, and B- in a vector calc class, both during my first year. Checkered 400-level Coursework: Complex Analysis (A-, B+); Combinatorics (B+); Linear Algebra (C-); ODE's & Dynamical Systems (A-); PDE/Fourier Analysis (B); Abstract Algebra (A+, B, B-). This coming fall I start year-long sequences in both Analysis and Topology. Research Experience: Also very worrisome. I passed on applying to REU's (thinking I'd have another summer after) in favor of continuing a year-long reading I'm engaged in with a faculty member, which is aimed at producing research. I now am in serious doubts about writing in time for applications. What results I do have are of some real interest though. Personal Recommendations: My two best options for references both relate to my reading. One is apparently well known in functional analysis, the other is now at U Maryland to work in the same field. Both references will be much stronger if I can write in time. So far that is it. I only just now scheduled my GRE tests. Written personal statements to come. I at least know I interview well.",Medium,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/72731/how-to-find-math-grad-programs-with-lower-admission-standards,72731,academia:concerned about grades,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00088,"How to avoid personal issues interfering with my Ph.D. studies?. Background My life had (and still has) difficult problems (chronic disease and its consequences: social isolation, anxiety, having to take extra measures to take care of my health...). As a disclaimer, I am in psychological therapy right now. That being said, I managed to finish my bachelor’s degree (mathematics, with a very uneven transcript with both very high and very low grades) and after that I did my master's degree, this time with very high grades. I did my master's thesis and then I was offered Ph.D. admission by the same research group in which I did the master's thesis. To the point Now, the problem is that I am constantly reevaluating if I should do my Ph.D or 1) either find another program or 2) move outside the academia, and I am unable to make this decision due to the fact that I think personal issues are interfering. I identify several more or less objective problems : The Ph.D is in an applied department (biology), which is formed by specialists in the area, I have been told the research group is good in its area by a professor from another department (from the same university) which I trust, but since I am a newbie and have little knowledge about the area, I cannot test it myself. I have been here for 6 months. I did not choose this Ph.D. They chose me. I think ph.D students are actually scarce where I live, and that is a reason why they hired me. I feel I could be in a more satisfying Ph.D program or area. It is likely difficult for me to get funding in other Ph.D programs due to the problem stated above. This Ph.D is the comfort zone, I have funding (this is Spain, where even in private companies salaries, for graduate students with no experience, are not that high). I feel like academia is a good fit because it allows me to work without a fixed schedule and in a non stressing environment. Note that I have not really worked outside academia. My Ph.D supervisor is great, I like her as a person. But although she is a mathematician, I sometimes feel like she left mathematics and now she is a biologist more than a mathematician. This is leading me to think she not the right person to supervise a mathematician, past Ph.D students are happy with her, but most of them have biology related studies. Also, She chose a Ph.D subject which is now in stagnation. I warned my Ph.D supervisor about this likely outcome several months ago and she told me to trust her, up to a point where we showed we could no longer apply the technique (a particular machine learning technique) we were trying to apply to the topic, leading to now being trying to publish a result so that the time employed is not lost . I now feel as if we were trying to desperately find something to publish from a technique that has proven not to be effective. Not to mention that reading through papers in biology is difficult, as I find myself not understanding lots of things. I have enjoyed research, but not most of the time, I fear this has to do with personal problems not letting me concentrate, when I should be reading papers, I end up procrastinating with the phone or forums. I can concentrate when I like what I am doing, but not right now. I also do not feel like I have a strong passion for researching in a particular topic. I am also concerned about overspecializing in a particular topic that leads me to not being hired afterwards. So the question is, How can I make sure I want to pursue a ph.D? , i. e. pretty much what title says, I want to avoid personal issues interfering with the decision.",Medium,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/112139/how-to-avoid-personal-issues-interfering-with-my-ph-d-studies,112139,academia:concerned about grades,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00089,"Referee says she'll try to support me ""this one time"". I [31, M] volunteered as a chess partner in a community service centre for the elderly abroad for a total of 120 hours from April 2024 until March 2025, with a catholic organisation. I am now back home and after a very difficult jobs search have a job-offer and have completed the e-learning for the role. Now everything hinges on a reference from the catholic organisation. I am slightly confused by the impatient response to my second chase-up email (sent about two weeks after they received the reference request) and do not want to over- or under-react. Below I have translated most of the relevant emails using ChatGPT: April 2025, to catholic community service centre Hi everyone, it’s me again, [name]. I’m in [western european country], and things aren’t 100% settled yet, but it looks like I’ll most likely be staying here. So in the short to medium term, I won’t be able to help out at the [Organization] community service centre anymore. I really enjoyed being part of such a lovely team, and I also had a lot of fun playing chess with [name]. Of course, I also wanted to say thank you for the invitation to the day trip (though I don’t think I’ll be able to join). Sending warm regards to [name], [name], [name], and [name]. April 2025, from catholic community service centre Dear [name], thank you very much for your message. It’s nice to hear that you’ve hopefully found a job in [western european country]. We wish you a great start and that everything works out the way you’re hoping for. We will of course pass on your greetings to the cafeteria group and to [Supervisor]. Thank you for letting us know about the trip — it’s a pity you won’t be able to join us. Your commitment with us was very valuable, and your chess skills will be missed. Thank you very much for your dedication! Warm regards and all the best for the future June and August: one or two employers contacted the catholic community service centre for employment references in relation to roles in domestic work where I was too slow with the onboarding process to be taken on, unfortunately. Beginning of December: reference request from receptionist of employer in a sector I'm much more enthusiastic about, in parallel with an automatic reference request from employer HR, probably sent to the catholic community service centre email and intended for Supervisor. 15 December, 08:00, to Supervisor Hi [Supervisor], I hope you, [name], [name], [name], and everyone else are doing well. I’m currently in [Western European Country] and am teaching children chess at an [minority non-catholic ethnic group] community centre/association in [home city]. I’m also staying with a friend in [home city]. I’m also planning to try at a reptile rescue centre. After several more months of job searching, I was successful in an interview and now have a prospect for a position as a classroom assistant at a school. I just wanted to check whether the school’s email regarding a reference has reached you. Best regards, 18 December, 08:00, to catholic community service centre Hi everyone, I just wanted to quickly check whether an email from [western european country] reached you — regarding a reference for my time as a volunteer chess player at the community service centre in 2024 and early 2025. Wishing you all a Merry Christmas! 18 December, 08:21, from catholic community service centre Hi [name], I’ve received your messages. I’ll try to support you with a reference this one time. I hoppe [misspelling] I’ll manage to get it done somehow by the beginning of next week. The problem for me—and for all of us—is that there’s a lot going on here at the community service centre, and every day I have to decide which tasks I can get done and which ones I have to postpone to the next few days. I really hope you’re able to find a job that suits you! Warm regards, [Supervisor] Nobody has ever told me before they'll ""try to support me with a reference this one time"" after 120 hours of volunteering. I did say pretty much from the beginning of my volunteering that one of my motivations was to get a reference for an employer at some point. Unfortunately my social anxiety has spiked as I was completely blindsided by the past supervisor's impatience/irritation; I had basically assumed we were something like friends. I have never a response like this to a reference request before. How can I avoid overreacting, while also responding in an authentic way and alluding to/addressing the likely root causes of the supervisor's impatience/irritation/stress? NB: I'm unfamiliar with the rules around crossposting if the question has been closed without answers elsewhere: https://interpersonal.stackexchange.com/questions/31094/referee-says-shell-support-me-this-one-time Here are 2 answers that I prepared, and I do not know which one of them is better, and how I can improve the communication and the answers. By ChatGPT Thank you very much for your message and your support — I really appreciate it. Of course, I completely understand that things are very busy at the community service centre right now, and I’m very grateful that you’re still taking the time to help. I hope your workday eases up a bit soon. Thanks again and warmest regards!* Best regards and Written by me Thank you very much for your message and your support! I understand that things are very busy at the community service centre because of Christmas. Providing a reference is, of course, extra work, and I want to thank you for your time. I think two employers already contacted you during the summer. In both cases, I wasn’t organised enough in the onboarding process and didn’t start the positions. In both cases I also wondered whether I was the right person for such practical work. (I’m actually not very good at household tasks at home {note to stackexchange: I have dyspraxia and particularly pronounced ADHD+poor organization}, where the time pressure is much lower than in a job in the field of domestic work.) Apologies for this. My problem with the current application was that, although I had already started volunteer work with children (teaching chess), my [western european country] police certificate wasn't ready until about two weeks ago. That’s why I left my current volunteer role off my CV. I didn’t want to offer a reference for work with children without being in a position to indicate on the application that I already have the police certificate. I hope the workload eases as soon as possible! I’ve always been under stress at uni myself. Thank you very much, and all the best for Christmas!",Medium,online_scraping_api,Stack Exchange API,https://workplace.stackexchange.com/questions/202999/referee-says-shell-try-to-support-me-this-one-time,202999,workplace:stress workload manage,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00090,"How to help pen testing engineer improve intuition. I am a manager in the cybersecurity division of the company where I work and am responsible for overseeing internal pen testing of APIs and in house built applications. Many applications and APIs are customer facing to be used for customer payments, trade settlement, account management etc. and customers will be entering their personal information into the application (e.g: bank account details). The problem is that while 2 engineers on the team (out of 10) are good at pen testing tools (e.g: BurpSuite, MetaSploit, Snort, John The Ripper etc.), they are not intuitive or particularly knowledgeable on attack vectors of differing application architectures. One came from an QA background and the other, a development background, but using a different stack. For example, in reviewing their pen test findings report and doing pair pen testing (think pair programming): Common attack vectors that an application using a specific architecture is known to be vulnerable to , are not tested as a test case. E.g: user enumeration attacks in aplications for which credentials have a identifiable pattern. Conversely, attack vectors that are impractical/ infeasible for applications running a selected architecture are tested , wasting time Testing attack vectors on applications that do not meet prerequisites for the attack vectors to be exploitable. Pen test plans that appear to be haphazard with no identifiable plan on which attack vectors to simulate. Plans seems like using all tools and seeing which ones gives results, a shotgun approach far from optimal. Using Kali Linux, I asked my team member why he choose a particular tool, and he answered to see if tool can find a security vulnerability. I was expecting a specific attack vector rather than experimenting with the tool. (E.g: BurpSuite to intercept client / server requests to check user enumeration attacks.). Lack of methodology is concerning. As a manager, I refuse to sign off on poorly done pen tests that could harm customers. Cybersecurity policy dictates that applications to be used by our customers undergo pen testing prior to PROD release, especially with sensitive data such as bank payment information. He has great knowledge of tools and I have no concerns in any other area, so I do not want to escalate or formally discipline . How do I coach these 2 team members to improve their ""feel"" of the attack surface and think like a black hat?",Low,online_scraping_api,Stack Exchange API,https://workplace.stackexchange.com/questions/195558/how-to-help-pen-testing-engineer-improve-intuition,195558,workplace:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00091,"I enjoy my part time job but they aren't paying for all work hours. I work for a company that sends me to different stores to give out samples. The pay is by hour. I used to do it for the money, now that I have a full time job I just do it because the work is enjoyable. However, it feels that I'm being paid unfairly. I suspect they know what they're doing is not legal. First, they consider me a contractor for no apparent reason. I don't submit an invoice and I don't have a contract. I guess they are doing this to get out of doing tax. Second, there are various parts of the job I am not paid for. This includes writing reports from home and the time taken for setup and take down etc. When I brought this to managements attention they said these tasks shouldn't take long, though I don't think they know how long it really takes. Especially if they're getting me to make corrections to the reports on days I'm not supposed to be working, I don't see how they can consider it fair not to pay for this time (mistakes and typos do happen though normally an employer is expected to pay for the time to fix them). Management has said there's no chance of promotion or pay raise. I like the work and am good at it (according to management). Though it feels unethical not to get paid for all the time doing it. What are my options? I don't need the money from this job anymore, so I am able to lose it if I report them for non-payment. I feel like if I'm going to quit anyway it would be the right thing to do to report them for non-payment. If it makes a difference there are many other people with the same position as me. Just for example sake, if they get me to pickup flowers from the store to make the display look nice, how much time should this cost? They seem to argue I'd be going to the store anyway so they don't have to pay for this work.",Low,online_scraping_api,Stack Exchange API,https://workplace.stackexchange.com/questions/191342/i-enjoy-my-part-time-job-but-they-arent-paying-for-all-work-hours,191342,workplace:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00092,"Transforming Development and Management Practices. Disclaimer, I already posted this on StackOverflow and got advised to post it on ""The Workplace"" where I got advised to post it on ""Academia"". Please don't send me back to StackOverflow. In my opinion, it's deeply related to all three of them, so probably people who are active on all three subs have the best perspective. We are currently an academic institute of around 50 people. The institute does typical industry research, batteries, metals, magnets, etc. Recently, we began more and more relying on algorithmic developments for evaluation. Most of the recent research results depend in one way or another on custom-built solutions a.k.a software, some even required a User Interface to limit the burden on less tech-savy people. We are currently building these solutions internally on a per-need basis. I joined the team 1 year ago as a ""Machine Learning Expert"" but my origin is in computer science and programming. I have some experience in DevOps, Software Project Management, and CI/TDD, and also other people have concepts of how things could be organized. If it's relevant, I will be working on my Ph.D. there. Also, we are doing industry transfer. 4 or 5 more people have at least some experience coding so I am not all on my own with the following mess: We have data management by chaos and network drives, there is no CI or TDD, no common code-base, everything is pushed on network drives via mercurial (if at all, often it stays local) we slowly have to start using docker because some of the hardware requires it, but we don't have the time to get to the point where it starts saving time, we have high fluctuation and that's only some of the problems you can imagine. Also, we have tons of meetings on how to structure stuff and improve the situation (theoretically). Nothing changed in a year. The management structure is ""by objective"" and the DevOps horizon ends at excel. How you do DevOps in excel? You don't. So nobody really cares what we do, how we do, or even who does what as long as you document your stuff in PowerPoint and application guys can use it. There are multiple people supervising multiple students, which sometimes have some sort of coding experience and add to code-abyss. As long as stuff gets published no one cares. Later on, we have a ""knowledge"" transfer program in cooperation with industry partners (""knowledge"" basically means software), that's where everything comes crashing down. In my opinion, working like this and continuing in such a way is tremendously short-sighted, to put it gently. I love this institute and I want it to play in the SotA league. Currently, nobody is holding us back other than ourselves. Freeing time for actual reproducible research by having modern infrastructure and fitting management, sounds too good to be true? Because it seems we are going nowhere without radical change and external input, I thought I'd give it a shot here as there are people with much more experience than I have. Maybe someone who already completed a Ph.D., started working as a Developer, and now moved into Management. Please share your wisdom. Other institutes could clearly benefit from this, as I can imagine, we are definitely not the only ones struggling. The best answer from the previous posts was purely from a management perspective: Start with a maximum effect thing and show how much time it saves. This is to convince other people by action and not by words. While that was certainly helpful, that was very unspecific. We need first-hand experiences from institutes that have been transforming and have been adapting to stay relevant to the industry. I promise you, many people will thank you for sharing how you transformed. The worst answer sadly came from a purely academic perspective which might cost me a few sympathy points here but I tell you anyway. It said I should not care because ""it is what it is"" and ""there are other people who should deal with this"". I promise you, they won't be coming. Further, handling the industry transfer under these circumstances is already unbearable. The answer might be true if your scope is really limited to academia only and you solely care about publishing papers, but outside that world, things flow differently.",Low,online_scraping_api,Stack Exchange API,https://academia.stackexchange.com/questions/167212/transforming-development-and-management-practices,167212,academia:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
scraped_00093,"Acting in the face of unrealistic expectations. Related: How to handle unrealistic expectations from management Here's how it should be: You collect your customers' needs. You analyze those needs and convert them to epics, user stories, tasks. You complete those. You test. You deploy. Here's how it (often) happens in our company. We deploy. Then customers announce some additional requirements. Then we're hustling to meet those requirements. Devs, like myself, get urgent requests: ""Quick! Develop this feature ASAP! We need to close the contract!"" There's no time to develop it properly, let alone test it. Our QA is understaffed (basically, one person and a lead), so you either skip QA altogether (it's not required, you as a developer decide whether to involve the QA or deploy it right away yourself) or take more time than they are happy to allocate. In other words, there's a slower, safer approach and a faster, riskier approach. They want it good and fast. Either way, you're under a lot of pressure and likely to draw criticism, for either being too slow or creating buggy software. There is no guaranteed extra compensation for that. Note tasks do not necessarily have a fixed scope, so providing an estimate is not really possible. Also, giving a realistic estimate is perceived as a rejection to do the job (which is to do it quick ) and is not met nicely by our lead. I wish he stood up for us and our professional standards, but he just channels the pressure the management puts on him onto us. How do you act professionally in situations like this as a developer?",Low,online_scraping_api,Stack Exchange API,https://workplace.stackexchange.com/questions/202620/acting-in-the-face-of-unrealistic-expectations,202620,workplace:good time management,keyword_query_mapping_v1,English,2026-04-27,project_team,keyword_mapping_needs_manual_review,needs_review,Scraped online text; verify label manually before final modeling.
